BT_desc,startdate,enddate,starting bal,ending bal,roi %,avgroipertrade,annualized Sharpe,wins%,losses%,n scalps,wins(max/min/avg),losses(MAX/min/avg),price chg,vola
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 18:39:00,2020-11-28 22:36:00,10000,9869.76630110738,-1.3%,0.0008,-0.23,0.70,0.30,128,0.0255/0/0.0066,-0.0707/0/-0.0124,138.91%,0.215
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 00:27:00,2020-06-25 16:27:00,10000,11354.453761359337,13.5%,0.0031,4.28,0.81,0.19,54,0.0268/0/0.0058,-0.0415/0/-0.0081,17.56%,0.081
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-08 19:06:00,2020-04-22 01:30:00,10000,7837.542924772475,-21.6%,-0.0036,-1.80,0.65,0.35,43,0.0611/0/0.0104,-0.2643/0/-0.0287,-20.09%,0.199
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-21 22:54:00,2020-03-03 12:54:00,10000,10319.346616134952,3.2%,0.0027,3.30,0.69,0.31,16,0.0175/0/0.0084,-0.0356/0/-0.0091,-14.22%,0.078
ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-13 10:27:00,2020-02-18 23:03:00,10000,9903.129331589518,-1.0%,0.0001,-0.83,0.73,0.27,11,0.014/0/0.0075,-0.0552/0/-0.0166,21.47%,0.077
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-07 21:42:00,2021-04-05 15:48:00,10000,9742.442044602582,-2.6%,0.0002,-1.45,0.64,0.36,44,0.016/0/0.006,-0.0351/0/-0.0096,33.1%,0.068
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-17 12:00:00,2021-03-04 03:30:00,10000,9522.30962691293,-4.8%,-0.0007,-0.86,0.64,0.36,14,0.0804/0/0.021,-0.1987/0/-0.0368,-4.87%,0.164
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-29 08:06:00,2021-02-09 22:03:00,10000,11872.841277873249,18.7%,0.0050,6.77,0.73,0.27,41,0.0249/0/0.0122,-0.0501/0/-0.014,62.63%,0.133
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-05 09:36:00,2020-12-20 23:54:00,10000,10837.30630353991,8.4%,0.0040,7.52,0.88,0.12,24,0.0206/0/0.0062,-0.0226/0/-0.0087,19.81%,0.075
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 08:00:00,2020-11-28 06:54:00,10000,12634.513271604706,26.3%,0.0024,3.41,0.79,0.21,149,0.038/0/0.0056,-0.06/0/-0.009,23.83%,0.116
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 00:06:00,2020-06-26 04:00:00,10000,11924.077594753824,19.2%,0.0035,7.56,0.74,0.26,65,0.0206/0/0.0059,-0.0217/0/-0.0034,-4.19%,0.041
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-09 07:39:00,2020-04-21 22:36:00,10000,10733.704614014814,7.3%,0.0022,2.27,0.69,0.31,55,0.0513/0/0.0101,-0.0428/0/-0.0151,-30.34%,0.162
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-21 23:18:00,2020-03-03 12:36:00,10000,10869.02653529253,8.7%,0.0091,16.35,0.89,0.11,9,0.0174/0/0.0107,-0.0048/0/-0.0024,-14.16%,0.086
BCHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-12 13:06:00,2020-02-18 21:39:00,10000,10577.274346605021,5.8%,0.0064,10.69,0.78,0.22,9,0.0234/0/0.0095,-0.0067/0/-0.0039,-8.0%,0.071
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-07 19:42:00,2021-04-06 17:54:00,10000,11407.985953816164,14.1%,0.0056,6.89,0.85,0.15,27,0.0212/0/0.0089,-0.0406/0/-0.0115,127.94%,0.197
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-15 17:39:00,2021-03-03 00:03:00,10000,11769.406110718843,17.7%,0.0119,9.11,0.79,0.21,14,0.0823/0/0.0183,-0.0244/0/-0.0102,-4.2%,0.119
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-29 20:00:00,2021-02-09 20:54:00,10000,11742.550874602724,17.4%,0.0045,5.68,0.67,0.33,43,0.0347/0/0.0116,-0.0414/0/-0.01,53.89%,0.251
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-06 22:39:00,2020-12-20 04:12:00,10000,10831.777630005767,8.3%,0.0045,6.49,0.81,0.19,21,0.0433/0/0.0111,-0.0362/0/-0.0199,-14.3%,0.084
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-06-30 22:03:00,2020-11-27 23:39:00,10000,11659.09842569764,16.6%,0.0018,1.78,0.68,0.32,152,0.0519/0/0.0061,-0.0418/0/-0.0071,244.41%,0.294
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 00:06:00,2020-06-26 11:15:00,10000,10954.20370641193,9.5%,0.0020,3.69,0.73,0.27,73,0.0189/0/0.005,-0.0254/0/-0.0056,-6.41%,0.052
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-08 19:06:00,2020-04-22 12:00:00,10000,10357.364415601647,3.6%,0.0014,1.01,0.66,0.34,65,0.0379/0/0.0085,-0.0577/0/-0.0122,-21.41%,0.129
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-23 07:12:00,2020-03-02 18:24:00,10000,10496.527080087984,5.0%,0.0068,13.12,0.86,0.14,7,0.0207/0/0.0083,-0.0035/0/-0.0018,-16.36%,0.077
XRPUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-13 12:18:00,2020-02-18 21:24:00,10000,10034.542215274032,0.3%,0.0013,0.81,0.67,0.33,6,0.0189/0/0.0083,-0.023/0/-0.0108,3.6%,0.073
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-06 23:12:00,2021-04-04 20:15:00,10000,10928.993210224475,9.3%,0.0032,3.26,0.76,0.24,37,0.0336/0/0.0103,-0.0361/0/-0.0176,81.56%,0.184
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-12 08:30:00,2021-03-04 02:33:00,10000,9067.058127405224,-9.3%,-0.0031,-3.84,0.57,0.43,23,0.0275/0/0.0112,-0.0672/0/-0.021,-13.25%,0.14
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-28 22:12:00,2021-02-06 09:54:00,10000,10595.345339547719,6.0%,0.0020,1.46,0.76,0.24,54,0.0434/0/0.0094,-0.0916/0/-0.0202,57.13%,0.105
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-03 07:33:00,2020-12-20 20:09:00,10000,9834.70252829258,-1.7%,0.0003,-0.82,0.58,0.42,26,0.0207/0/0.0084,-0.0673/0/-0.0106,-1.83%,0.049
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 00:06:00,2020-11-27 09:03:00,10000,10226.481248571015,2.3%,0.0010,0.75,0.63,0.37,147,0.0317/0/0.0053,-0.0236/0/-0.0064,24.76%,0.116
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 01:21:00,2020-06-26 17:00:00,10000,10978.133302525015,9.8%,0.0024,6.25,0.72,0.28,57,0.0128/0/0.0045,-0.0117/0/-0.0028,-8.9%,0.05
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-09 13:39:00,2020-04-21 12:21:00,10000,10622.336246479128,6.2%,0.0021,2.17,0.71,0.29,49,0.0491/0/0.0088,-0.0715/0/-0.0141,-30.08%,0.17
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-23 21:30:00,2020-03-03 23:42:00,10000,10443.640929477813,4.4%,0.0044,11.58,0.73,0.27,11,0.0207/0/0.0089,-0.0123/0/-0.0068,-9.82%,0.071
EOSUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-12 14:03:00,2020-02-17 23:03:00,10000,9423.938042182153,-5.8%,-0.0075,-7.50,0.67,0.33,6,0.0127/0/0.0052,-0.0484/0/-0.0262,-9.83%,0.084
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-07 21:39:00,2021-04-04 23:12:00,10000,8670.356211057453,-13.3%,-0.0023,-4.07,0.60,0.40,42,0.018/0/0.008,-0.0881/0/-0.0171,34.98%,0.068
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-11 23:12:00,2021-03-04 11:24:00,10000,8179.869569620326,-18.2%,-0.0080,-4.97,0.50,0.50,20,0.0194/0/0.0103,-0.1244/0/-0.0256,-4.01%,0.117
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-30 13:18:00,2021-02-09 16:18:00,10000,15127.756557048233,51.3%,0.0097,11.94,0.87,0.13,46,0.0477/0/0.0127,-0.0275/0/-0.0091,42.22%,0.099
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-03 00:39:00,2020-12-20 21:12:00,10000,10240.551502460423,2.4%,0.0018,-0.70,0.60,0.40,25,0.0266/0/0.0102,-0.0521/0/-0.0106,35.1%,0.144
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 06:06:00,2020-11-28 06:18:00,10000,12268.974422286736,22.7%,0.0023,2.13,0.74,0.26,142,0.0269/0/0.0071,-0.0673/0/-0.0111,76.12%,0.19
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 01:21:00,2020-06-26 21:48:00,10000,11666.316565828845,16.7%,0.0031,6.91,0.83,0.17,66,0.0189/0/0.0056,-0.0374/0/-0.0088,-3.97%,0.042
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-09 09:27:00,2020-04-20 16:27:00,10000,11382.559854782021,13.8%,0.0033,3.65,0.74,0.26,54,0.036/0/0.01,-0.0549/0/-0.0154,-32.02%,0.152
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-23 21:54:00,2020-03-03 20:36:00,10000,10749.27315058962,7.5%,0.0070,7.71,0.73,0.27,11,0.0569/0/0.0136,-0.0296/0/-0.0098,-14.83%,0.106
LTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-12 10:21:00,2020-02-18 03:39:00,10000,10381.1117973738,3.8%,0.0042,-2.26,0.70,0.30,10,0.0288/0/0.0091,-0.0255/0/-0.0066,-1.63%,0.049
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-07 19:57:00,2021-04-06 10:33:00,10000,9814.200042620088,-1.9%,0.0006,-1.73,0.58,0.42,36,0.048/0/0.0133,-0.0872/0/-0.017,146.86%,0.343
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-13 09:24:00,2021-03-04 21:27:00,10000,10501.853121102618,5.0%,0.0036,2.06,0.76,0.24,25,0.1036/0/0.017,-0.1711/0/-0.0351,6.44%,0.102
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-28 04:33:00,2021-02-04 07:45:00,10000,9764.862417822149,-2.4%,0.0004,-0.55,0.70,0.30,43,0.036/0/0.0095,-0.0533/0/-0.0198,63.51%,0.114
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-03 07:24:00,2020-12-20 03:06:00,10000,10548.921280036084,5.5%,0.0026,5.70,0.59,0.41,29,0.0187/0/0.0074,-0.0132/0/-0.0042,-1.83%,0.045
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 11:12:00,2020-11-27 15:00:00,10000,11628.53304900872,16.3%,0.0018,1.28,0.71,0.29,169,0.0476/0/0.0075,-0.0847/0/-0.0121,90.59%,0.2
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 00:03:00,2020-06-25 14:21:00,10000,11148.528769444856,11.5%,0.0023,2.38,0.76,0.24,74,0.024/0/0.0069,-0.0926/0/-0.0114,12.29%,0.06
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-08 08:06:00,2020-04-22 11:06:00,10000,8149.896575595177,-18.5%,-0.0012,-1.18,0.67,0.33,70,0.098/0/0.0115,-0.2764/0/-0.0265,-27.46%,0.151
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-22 03:09:00,2020-03-03 05:03:00,10000,10258.995909873094,2.6%,0.0030,1.56,0.64,0.36,11,0.0238/0/0.0116,-0.038/0/-0.0113,-15.12%,0.088
TRXUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-12 16:33:00,2020-02-18 12:57:00,10000,9825.504296151708,-1.7%,-0.0005,-14.16,0.64,0.36,11,0.0211/0/0.0109,-0.0447/0/-0.0186,-0.23%,0.071
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-03-07 14:09:00,2021-04-06 20:06:00,10000,9014.271200618497,-9.9%,-0.0015,-1.82,0.56,0.44,41,0.0402/0/0.0103,-0.0441/0/-0.0163,70.24%,0.109
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2021-02-12 13:00:00,2021-03-04 21:54:00,10000,8350.186414572301,-16.5%,-0.0042,-2.02,0.56,0.44,27,0.1201/0/0.0215,-0.1968/0/-0.0356,7.86%,0.166
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-28 05:36:00,2021-02-07 11:21:00,10000,10747.031612275645,7.5%,0.0025,2.01,0.68,0.32,44,0.0411/0/0.0108,-0.0341/0/-0.0149,68.59%,0.121
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-12-03 18:48:00,2020-12-19 23:18:00,10000,9942.012235225573,-0.6%,0.0005,-1.13,0.62,0.38,21,0.023/0/0.0053,-0.0224/0/-0.0069,-2.88%,0.041
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-07-01 03:33:00,2020-11-28 05:39:00,10000,8885.611844668725,-11.1%,0.0002,-0.76,0.66,0.34,163,0.0318/0/0.0062,-0.0855/0/-0.0117,9.88%,0.134
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-04-28 12:06:00,2020-06-26 07:00:00,10000,9875.312402508041,-1.2%,0.0007,-0.28,0.71,0.29,69,0.0185/0/0.0055,-0.0571/0/-0.011,3.17%,0.058
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-03-07 21:03:00,2020-04-22 02:24:00,10000,8108.813240096909,-18.9%,-0.0015,-1.06,0.64,0.36,59,0.0517/0/0.012,-0.2787/0/-0.0254,-33.89%,0.154
ETCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,2020-02-23 08:00:00,2020-03-03 22:36:00,10000,10057.859750717551,0.6%,0.0017,0.46,0.82,0.18,11,0.0361/0/0.0124,-0.0889/0/-0.0347,-5.13%,0.094
