time_candle,symbol,position,action,price,balance
1617110100,,Long,Open,59110.51,
1617124680,,Long,Close,58939.21,10485.437191303585
1617655680,,Long,Open,58940.59,
1617667020,,Long,Close,59243.39,10530.873385709694
1617990421,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1613300580,,Long,Open,49115.07,
1613304540,,Long,Close,49359.82,10041.792090289193
1613308860,,Long,Open,49375.52,
1613321640,,Long,Close,49150.17,9987.964556356983
1613413800,,Long,Open,48548.21,
1613438460,,Long,Close,48249.17,9918.501032968583
1613739060,,Long,Open,52698.39,
1613743200,,Long,Close,53023.66,9971.737168831713
1613790360,,Long,Open,56200.0,
1613817180,,Long,Close,55960.0,9921.209915271322
1613909340,,Long,Open,57244.99,
1613916000,,Long,Close,57482.3,9954.368575150957
1613938140,,Long,Open,58195.85,
1614024000,,Long,Close,53833.99,9200.908168337193
1614144240,,Long,Open,50245.95,
1614154500,,Long,Close,50913.69,9315.72444052161
1614161880,,Long,Open,50587.26,
1614189420,,Long,Close,50103.0,9219.165953051013
1614572640,,Long,Open,46082.56,
1614585240,,Long,Close,46365.96,9268.441584596756
1614601800,,Long,Open,47628.16,
1614603600,,Long,Close,48203.57,9372.912057401534
1614607380,,Long,Open,47904.78,
1614609000,,Long,Close,48556.36,9492.798015434859
1614617460,,Long,Open,48764.0,
1614629700,,Long,Close,48812.23,9494.58511116585
1614771720,,Long,Open,51278.08,
1614774960,,Long,Close,52074.99,9634.42625734692
1617990464,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1609467300,,Long,Open,29339.99,
1609480980,,Long,Close,29275.0,9969.867065394363
1609580160,,Long,Open,29746.54,
1609589520,,Long,Close,29913.79,10017.901931261435
1609617960,,Long,Open,32788.79,
1609626060,,Long,Close,32090.5,9796.710959434762
1609883460,,Long,Open,33705.49,
1609905420,,Long,Close,34182.5,9927.408606520245
1610111160,,Long,Open,40988.66,
1610113500,,Long,Close,41663.3,10082.733031859008
1610127360,,Long,Open,41234.13,
1610145000,,Long,Close,40494.4,9893.929836902664
1610202780,,Long,Open,41086.25,
1610215380,,Long,Close,40740.61,9802.848131993864
1610586180,,Long,Open,37578.67,
1610602380,,Long,Close,37685.4,9822.825384481324
1610922240,,Long,Open,36514.66,
1610948700,,Long,Close,35483.17,9537.707512858338
1611319500,,Long,Open,31459.54,
1611322020,,Long,Close,32247.01,9768.626607527718
1611352260,,Long,Open,33284.47,
1611375300,,Long,Close,32800.0,9618.738828190073
1611586440,,Long,Open,34504.22,
1611625500,,Long,Close,32835.93,9146.34681389264
1611636840,,Short,Open,32043.1,
1611643320,,Short,Close,31518.84,9288.554212214056
1611857880,,Long,Open,32179.99,
1611859320,,Long,Close,32467.62,9364.079563503781
1611930960,,Long,Open,37347.45,
1611936900,,Long,Close,37586.66,9416.51714338066
1611985320,,Short,Open,33794.41,
1611996660,,Short,Close,33836.62,9397.23189103971
1612152180,,Long,Open,33695.04,
1612158300,,Long,Close,33787.61,9415.510360250084
1612315800,,Long,Open,36009.3,
1612320300,,Long,Close,36137.1,9441.367648019865
1612613700,,Long,Open,40199.21,
1612649340,,Long,Close,40414.85,9484.420219296448
1612773900,,Long,Open,39190.47,
1612780200,,Long,Close,39178.94,9474.044559354279
1612834200,,Long,Open,46148.65,
1612846620,,Long,Close,46939.99,9628.792773572872
1612859040,,Long,Open,47189.95,
1612878480,,Long,Close,46374.85,9454.907104141485
1617990536,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1607369580,,Short,Open,18983.97,
1607380020,,Short,Close,19065.04,9949.329713437179
1607526540,,Long,Open,18367.0,
1607532480,,Long,Close,18372.06,9944.109038443221
1607728680,,Long,Open,18056.0,
1607731380,,Long,Close,18117.23,9969.848406406682
1607742180,,Long,Open,18277.75,
1607748660,,Long,Close,18359.15,10006.237748989064
1608139620,,Long,Open,20687.42,
1608154740,,Long,Close,20976.01,10137.708343075354
1608226560,,Long,Open,23509.62,
1608254100,,Long,Close,23020.0,9918.635436078872
1608350400,,Long,Open,23117.1,
1608362820,,Long,Close,23054.32,9883.785656092525
1617990588,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1594059660,,Long,Open,9299.01,
1594072080,,Long,Close,9291.0,9983.393070875285
1594560240,,Short,Open,9240.41,
1594581120,,Short,Close,9198.97,10020.142557454037
1595341260,,Long,Open,9390.04,
1595352240,,Long,Close,9364.59,9984.990390954117
1595465280,,Long,Open,9506.87,
1595493000,,Long,Close,9512.97,9983.404054983734
1596110760,,Short,Open,10971.98,
1596114000,,Short,Close,10927.21,10016.12096353109
1596143520,,Long,Open,11139.15,
1596149640,,Long,Close,11149.6,10017.496999425473
1596277800,,Long,Open,11669.33,
1596283560,,Long,Close,11701.19,10036.811231333384
1596657420,,Long,Open,11656.72,
1596661380,,Long,Close,11711.16,10075.618875478378
1597252140,,Long,Open,11541.68,
1597269960,,Long,Close,11568.0,10090.516748360087
1597688640,,Long,Open,12371.41,
1597746780,,Long,Close,12280.29,10008.183411768192
1598599440,,Long,Open,11399.99,
1598603760,,Long,Close,11409.45,10008.475264699062
1598958180,,Long,Open,11918.22,
1598972220,,Long,Close,11903.43,9988.058331890223
1598980320,,Long,Open,11981.48,
1598983380,,Long,Close,12009.19,10003.14914739763
1599256980,,Long,Open,10549.01,
1599264360,,Long,Close,10513.72,9961.70948805378
1599302880,,Short,Open,10320.85,
1599304320,,Short,Close,10249.01,10023.024790839718
1599667740,,Long,Open,10227.11,
1599673140,,Long,Close,10264.34,10051.46424495116
1600108200,,Long,Open,10669.49,
1600114680,,Long,Close,10698.42,10070.655511986457
1600664760,,Long,Open,10939.34,
1600668000,,Long,Close,10962.99,10084.353541878698
1600949340,,Long,Open,10391.21,
1600960860,,Long,Close,10457.01,10140.091874025853
1601177220,,Long,Open,10772.36,
1601203320,,Long,Close,10670.37,10036.052759483098
1601577000,,Short,Open,10540.13,
1601596980,,Short,Close,10581.96,9988.226282857375
1602107100,,Long,Open,10655.04,
1602126360,,Long,Close,10642.96,9968.920751603015
1602254160,,Long,Open,11053.0,
1602283860,,Long,Close,11073.0,9978.969582458534
1602523080,,Long,Open,11540.88,
1602529740,,Long,Close,11568.33,9994.702412579516
1602543060,,Long,Open,11664.99,
1602553860,,Long,Close,11514.42,9857.799688844232
1603302300,,Long,Open,12764.01,
1603313640,,Long,Close,12818.03,9891.600373854264
1603722780,,Long,Open,13169.04,
1603742040,,Long,Close,12990.0,9749.313187998654
1603831680,,Long,Open,13611.16,
1603834200,,Long,Close,13715.21,9815.982372331797
1603947600,,Long,Open,13236.01,
1603954260,,Long,Close,13296.6,9853.02790334681
1603986300,,Long,Open,13391.83,
1603988460,,Long,Close,13495.09,9921.058162291036
1604085840,,Long,Open,13487.22,
1604089440,,Long,Close,13554.8,9962.79268899595
1604433600,,Long,Open,13721.76,
1604445840,,Long,Close,14026.87,10176.17276844867
1604584260,,Long,Open,14850.32,
1604591280,,Long,Close,15027.84,10289.579986132445
1604621340,,Long,Open,15520.0,
1604622960,,Long,Close,15858.99,10505.9149631051
1604628000,,Long,Open,15854.44,
1604640600,,Long,Close,15693.0,10390.617899919236
1605312540,,Long,Open,16277.28,
1605333420,,Long,Close,16160.01,10307.505871837233
1605528000,,Long,Open,16272.87,
1605531600,,Long,Close,16332.43,10336.955978378091
1605639060,,Long,Open,17733.13,
1605654000,,Long,Close,17660.38,10286.313074168618
1606086900,,Long,Open,18510.47,
1606101660,,Long,Close,18352.57,10190.408807070065
1606235580,,Long,Open,19283.65,
1606288140,,Long,Close,18980.0,10021.921575576369
1606306140,,Long,Open,19246.81,
1606311720,,Long,Close,19449.99,10119.616362722134
1606442220,,Long,Open,17309.94,
1606454280,,Long,Close,17240.01,10070.671386478612
1606597200,,Long,Open,17705.56,
1606602960,,Long,Close,17796.94,10114.548916687003
1606607280,,Long,Open,17702.85,
1617990812,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1588118400,,Long,Open,7753.72,
1588125600,,Long,Close,7766.99,10009.100674256999
1588197960,,Long,Open,8787.72,
1588208040,,Long,Close,8809.41,10025.77826256978
1588901940,,Long,Open,9967.49,
1588924800,,Long,Close,9843.07,9892.710170078763
1589167260,,Long,Open,8723.4,
1589191920,,Long,Close,8640.87,9791.27831227579
1590145920,,Long,Open,9154.99,
1590160680,,Long,Close,9175.0,9804.828900120947
1590273900,,Long,Open,9221.9,
1590281280,,Long,Close,9204.11,9778.08563841615
1590584040,,Long,Open,9141.12,
1590590520,,Long,Close,9159.93,9790.367779649729
1590606360,,Long,Open,9157.28,
1590609600,,Long,Close,9168.37,9794.38270627471
1591103160,,Short,Open,10140.0,
1591108920,,Short,Close,10142.0,9784.616914665881
1592258220,,Long,Open,9428.49,
1592275680,,Long,Close,9440.6,9789.34657840641
1592833140,,Long,Open,9461.29,
1592841240,,Long,Close,9492.99,9814.288013580173
1617990911,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1583717580,,Short,Open,8113.2,
1583722080,,Short,Close,8038.4,10084.121678252723
1583822520,,Long,Open,7930.83,
1583835300,,Long,Close,7928.16,10072.662167838218
1583973720,,Long,Open,7917.07,
1584001800,,Long,Close,7457.82,9480.78080495087
1584001980,,Short,Open,7416.9,
1584007380,,Short,Close,7336.37,9576.052695616554
1584324720,,Short,Open,5323.91,
1584336780,,Short,Close,5221.11,9753.149049305914
1584348840,,Short,Open,4910.5,
1584352260,,Short,Close,4800.28,9964.088428965548
1584821520,,Long,Open,6187.85,
1584823140,,Long,Close,6308.66,10150.497841963068
1585370700,,Short,Open,6177.77,
1585376100,,Short,Close,6125.01,10228.996374780987
1585572660,,Long,Open,6298.61,
1585581120,,Long,Close,6366.05,10330.248694517866
1586180520,,Long,Open,7086.2,
1586187360,,Long,Close,7114.45,10363.134344846725
1586203740,,Long,Open,7242.92,
1586208240,,Long,Close,7269.96,10393.501585539061
1617990986,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1582408620,,Long,Open,9688.64,
1582418700,,Long,Close,9680.79,9983.904209465933
1617991011,BTCUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1581717240,,Long,Open,10345.26,
1581724800,,Long,Close,10377.01,10022.665831501574
1581995160,,Long,Open,9706.82,
1582000200,,Long,Close,9778.78,10088.889731593576
1617991033,ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1615242600,,Long,Open,1782.0,
1615245300,,Long,Close,1811.21,10155.785813692479
1615263300,,Long,Open,1834.43,
1615282200,,Long,Close,1841.23,10185.277281626448
1615338900,,Long,Open,1868.58,
1615353840,,Long,Close,1804.01,9825.451730817982
1615491180,,Long,Open,1807.75,
1615496400,,Long,Close,1829.44,9935.386173362527
1615501800,,Long,Open,1837.82,
1615528800,,Long,Close,1818.98,9825.668959217808
1615650120,,Long,Open,1872.13,
1615657680,,Long,Close,1904.92,9989.765466683486
1615669920,,Long,Open,1930.65,
1615675860,,Long,Close,1925.62,9955.767738436634
1615889700,,Long,Open,1806.05,
1615906800,,Long,Close,1800.92,9919.546857792919
1616038200,,Long,Open,1837.28,
1616061960,,Long,Close,1822.99,9834.520671050075
1616158980,,Long,Open,1811.89,
1616169240,,Long,Close,1826.27,9904.641934038978
1616525460,,Long,Open,1711.07,
1616539140,,Long,Close,1679.52,9714.235060915275
1616579640,,Long,Open,1712.69,
1616582340,,Long,Close,1719.01,9742.28150937666
1616593860,,Long,Open,1726.11,
1616645520,,Long,Close,1579.38,8906.996169782395
1616645700,,Short,Open,1576.24,
1616658480,,Short,Close,1580.79,8874.180061816236
1616806800,,Long,Open,1699.58,
1616819040,,Long,Close,1702.4,8881.793274765632
1616869800,,Long,Open,1707.16,
1616877360,,Long,Close,1712.71,8903.539569048096
1617041700,,Long,Open,1822.98,
1617055920,,Long,Close,1818.93,8876.652127914727
1617209640,,Long,Open,1845.43,
1617215040,,Long,Close,1862.53,8951.737244487611
1617342120,,Long,Open,1995.71,
1617364620,,Long,Close,2009.79,9007.681029308604
1617409800,,Long,Open,2123.0,
1617426720,,Long,Close,2109.17,8941.842492750615
1617536700,,Long,Open,2051.65,
1617544980,,Long,Close,2090.79,9105.13901178355
1617551100,,Long,Open,2081.78,
1617557220,,Long,Close,2082.29,9100.083717259504
1617561180,,Long,Open,2078.58,
1617573240,,Long,Close,2073.81,9071.937158059338
1617643260,,Long,Open,2105.85,
1617650460,,Long,Close,2113.91,9099.374063134117
1617991089,ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1613164140,,Long,Open,1849.97,
1613170620,,Long,Close,1856.31,10026.243409352583
1613179080,,Long,Open,1854.33,
1613186460,,Long,Close,1876.17,10136.215424248745
1613399940,,Long,Open,1797.28,
1613404440,,Long,Close,1812.71,10215.058224895727
1613415600,,Long,Open,1821.92,
1613419380,,Long,Close,1830.66,10255.85001053593
1613423880,,Long,Open,1820.83,
1613430360,,Long,Close,1806.57,10167.389940176221
1613559240,,Long,Open,1812.79,
1613564100,,Long,Close,1826.18,10234.2964014708
1613619000,,Long,Open,1902.77,
1613642760,,Long,Close,1934.71,10397.764981798566
1613686500,,Long,Open,1943.82,
1613692800,,Long,Close,1948.64,10415.20899750422
1613938140,,Long,Open,1966.04,
1613951100,,Long,Close,1938.96,10263.533752563804
1614164400,,Long,Open,1672.96,
1614212280,,Long,Close,1644.27,10079.451885767396
1614551760,,Long,Open,1406.53,
1614553200,,Long,Close,1437.89,10295.940049318864
1614572640,,Long,Open,1427.11,
1614585240,,Long,Close,1440.71,10385.742526801312
1614601800,,Long,Open,1518.3,
1614609000,,Long,Close,1544.0,10553.09095186203
1614767040,,Long,Open,1598.07,
1614774780,,Long,Close,1622.17,10703.669065399214
1617991132,ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1609149960,,Long,Open,734.63,
1609167060,,Long,Close,741.0,10078.640948504688
1609610760,,Long,Open,776.17,
1609615800,,Long,Close,787.04,10211.613096684283
1609617960,,Long,Open,779.17,
1609626060,,Long,Close,773.84,10133.64600150824
1609693200,,Long,Open,954.57,
1609704000,,Long,Close,938.4,9954.016863183506
1610223120,,Long,Open,1229.03,
1610223660,,Long,Close,1246.29,10085.7320025352
1610257500,,Long,Open,1317.9,
1610262360,,Long,Close,1333.28,10195.27056721197
1610268480,,Long,Open,1333.02,
1610272080,,Long,Close,1350.92,10323.908507543976
1610647200,,Long,Open,1228.47,
1610664480,,Long,Close,1198.17,10061.21567357671
1610785440,,Long,Open,1182.7,
1610785800,,Long,Close,1196.18,10167.749170920311
1610922240,,Long,Open,1258.35,
1610953560,,Long,Close,1214.88,9808.648656317762
1611052560,,Long,Open,1374.89,
1611057060,,Long,Close,1429.09,10187.1624310967
1611077400,,Long,Open,1419.83,
1611090180,,Long,Close,1398.0,10022.50956537772
1611348840,,Long,Open,1253.2,
1611371880,,Long,Close,1233.66,9858.34476149341
1611483660,,Long,Open,1336.34,
1611504000,,Long,Close,1334.3,9835.420793906078
1611849060,,Long,Open,1340.0,
1611871200,,Long,Close,1355.6,9941.962769460079
1612393560,,Long,Open,1636.1,
1612394100,,Long,Close,1655.92,10054.35151470752
1612773900,,Long,Open,1634.92,
1612775700,,Long,Close,1651.82,10150.155687060502
1617991226,ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1607163840,,Long,Open,591.03,
1607169960,,Long,Close,592.43,10015.66851090469
1607526540,,Long,Open,568.4,
1607533920,,Long,Close,572.17,10074.0332861415
1607634000,,Long,Open,566.08,
1607660100,,Long,Close,549.19,9765.637884651847
1607866380,,Long,Open,586.81,
1607875200,,Long,Close,588.0,9777.61340146614
1607987160,,Long,Open,586.32,
1607996880,,Long,Close,590.18,9834.11010331468
1608139980,,Long,Open,622.51,
1608150420,,Long,Close,624.74,9861.443087481417
1608226560,,Long,Open,670.91,
1608254100,,Long,Close,647.16,9504.741266768535
1617991284,ETHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-20 willr_short_entry:-80,,,,10000
1593628740,,Long,Open,231.73,
1593644940,,Long,Close,231.45,9979.926638760626
1593938520,,Short,Open,226.96,
1593941940,,Short,Close,226.38,9997.42616045861
1594044540,,Long,Open,236.09,
1594048680,,Long,Close,236.39,10002.12180445912
1594061100,,Long,Open,238.83,
1594072260,,Long,Close,239.95,10040.987814254413
1594247400,,Long,Open,247.48,
